"","GOID","cluster","GSE21935_Barnes_FSCZvsCTL","GSE21935_Barnes_MSCZvsCTL","GSE17612_Maycox_FSCZvsCTL","GSE17612_Maycox_MSCZvsCTL","GSE46509_Piet_FSCZvsCTL","GSE46509_Piet_MSCZvsCTL","GSE37981_Piet_FSCZvsCTL","GSE37981_Piet_MSCZvsCTL","female_scz_ancg_dge","female_scz_dlpfc_dge","female_scz_nacc_dge","male_scz_ancg_dge","male_scz_dlpfc_dge","male_scz_nAcc_dge","ClusterTheme","UserTheme","pVal","TERM"
"1356","GO:0018105",192,5.200612948,3.266194039,0,4.272447066,4.304166666,9.878724875,2.171301179,5.171525379,1.780318019,1.498675795,0,5.095775749,0,0,"form peptidyl","peptidyl threonine",6.33410832703761e-09,"peptidyl-serine phosphorylation"
"1357","GO:0018107",192,0,0,0,2.605936279,0,7.804123763,3.615036742,3.15930527,0,1.497251745,0,1.754162354,0,0,"form peptidyl","peptidyl threonine",6.33410832703761e-09,"peptidyl-threonine phosphorylation"
"1358","GO:0018108",192,1.703844881,0,4.886053193,0,3.689208023,2.544054427,3.41860054,2.874142793,2.87521434,0,0,0,0,0,"form peptidyl","peptidyl threonine",6.33410832703761e-09,"peptidyl-tyrosine phosphorylation"
"1359","GO:0018205",224,0,0,0,1.624593742,0,0,0,1.629122919,0,0,0,0,0,0,"form peptidyl","peptidyl lysine",0.999915361544208,"peptidyl-lysine modification"
"1360","GO:0018209",224,4.860097489,2.993890067,0,3.983930854,4.015252101,9.32037302,1.991851768,4.79107571,1.444644902,1.367953484,0,5.250222201,0,0,"form peptidyl","peptidyl lysine",0.999915361544208,"peptidyl-serine modification"
"1361","GO:0018210",224,0,0,0,2.462737807,0,7.448592957,3.421358167,2.969686577,0,1.405126178,0,1.418828469,0,0,"form peptidyl","peptidyl lysine",0.999915361544208,"peptidyl-threonine modification"
"1362","GO:0018212",224,1.681084545,0,4.829368244,0,3.64870706,2.512724656,3.378652746,2.835593314,2.800585991,0,0,0,0,0,"form peptidyl","peptidyl lysine",0.999915361544208,"peptidyl-tyrosine modification"
"1363","GO:0018393",224,2.048251747,1.617635193,0,0,0,0,0,0,0,0,1.375576713,0,0,0,"form peptidyl","peptidyl lysine",0.999915361544208,"internal peptidyl-lysine acetylation"
"1364","GO:0018394",224,2.016460835,1.587471275,0,0,0,0,0,0,0,0,1.862416301,0,0,0,"form peptidyl","peptidyl lysine",0.999915361544208,"peptidyl-lysine acetylation"
"1365","GO:0018410",101,0,0,0,0,1.303731969,0,0,0,0,0,0,0,0,0,"post transcriptionally","coded genetically",0.221581226139973,"C-terminal protein amino acid modification"
"1366","GO:0018904",248,0,0,0,0,0,0,0,0,1.774576793,0,0,0,0,0,"individual cells","amino acids",4.74351690430176e-12,"ether metabolic process"
"1367","GO:0018958",248,0,0,0,0,0,0,0,0,0,1.367729671,0,1.99369361,0,0,"individual cells","amino acids",4.74351690430176e-12,"phenol-containing compound metabolic process"
"1368","GO:0018995",382,0,0,0,0,0,0,0,0,0,0,0,1.978094211,0,2.576047766,"symbiotic interaction","include parasitism \ parasitism commensalism \ secondary organism \ symbiosis include",0.945741195976142,"host cellular component"
"1369","GO:0019001",396,0,0,0,0,0,0,0,0,0,0,0,2.97517117,2.008341609,0,"compound consisting","oxidized form",0.0386254653325027,"guanyl nucleotide binding"
"1370","GO:0019003",180,0,0,0,0,0,0,0,0,0,0,0,2.558438572,0,3.245137923,"double stranded","14 3",0.00676862177414645,"GDP binding"
"1371","GO:0019005",330,0,1.310758574,0,0,0,0,0,0,0,0,0,0,0,0,"ubiquitin ligase","ligase complex",0.746477169045504,"SCF ubiquitin ligase complex"
"1372","GO:0019042",337,0,0,0,0,1.406143928,0,1.349274745,0,0,0,0,1.373961739,0,1.334556158,"viral process","host organism",0.341844959340025,"viral latency"
"1373","GO:0019048",337,0,0,1.772138496,0,0,0,0,0,0,0,0,0,0,0,"viral process","host organism",0.341844959340025,"modulation by virus of host process"
"1374","GO:0019054",337,0,0,2.057576354,0,0,0,0,0,0,0,0,0,0,0,"viral process","host organism",0.341844959340025,"modulation by virus of host cellular process"
"1375","GO:0019058",337,0,0,4.595353029,0,0,0,0,0,0,0,0,3.888902061,0,3.437919883,"viral process","host organism",0.341844959340025,"viral life cycle"
"1376","GO:0019079",118,0,0,3.428244513,0,0,0,0,0,0,0,0,1.347045767,0,0,"viral dna","viral mrna",0.903336933858516,"viral genome replication"
"1377","GO:0019080",337,0,0,0,0,0,0,0,0,0,0,3.704874024,1.317126395,0,1.316748482,"viral process","host organism",0.341844959340025,"viral gene expression"
"1378","GO:0019083",58,0,0,0,0,0,0,0,0,0,0,5.299555184,0,0,0,"host cell","host cell",0.99215861641269,"viral transcription"
"1379","GO:0019098",262,0,0,0,2.354498778,0,0,0,0,0,0,0,1.347045767,0,0,"external threat \ perceived external","organism relating \ specific behavior",0.205438244508956,"reproductive behavior"
"1380","GO:0019104",185,0,0,0,0,1.303731969,0,0,0,0,0,0,0,0,0,"polypeptide chain","polypeptide chain",0.776111557630689,"DNA N-glycosylase activity"
"1381","GO:0019184",14,0,0,0,0,0,0,0,0,0,0,0,1.406231048,0,0,"sugar esterified","sugar esterified",1.88536638263195e-08,"nonribosomal peptide biosynthetic process"
"1382","GO:0019198",327,0,0,0,0,0,0,0,2.417126452,0,0,0,0,0,0,"cell activity","cell activity",0.953228295569346,"transmembrane receptor protein phosphatase activity"
"1383","GO:0019199",327,1.719317573,2.851072998,5.993717588,2.682745057,7.230100755,2.565343266,4.483922688,3.814018794,2.926233244,0,0,1.953427164,1.568962459,0,"cell activity","cell activity",0.953228295569346,"transmembrane receptor protein kinase activity"
"1384","GO:0019200",89,2.528707262,0,3.760585602,4.216200963,0,0,0,0,0,0,0,0,0,1.551067458,"compound donor","compound donor",0.00366988894635568,"carbohydrate kinase activity"
"1385","GO:0019203",107,1.419897794,0,0,1.441249325,0,0,0,0,0,0,0,0,0,0,"myo inositol","tyrosine phosphate",0.984964933443409,"carbohydrate phosphatase activity"
"1386","GO:0019205",89,0,1.633566197,0,0,1.991000701,0,0,0,0,0,0,1.48728297,0,0,"compound donor","compound donor",0.00366988894635568,"nucleobase-containing compound kinase activity"
"1387","GO:0019207",236,0,2.825224618,2.22560817,4.790527338,3.835067764,4.579137766,6.493788873,2.146098235,0,2.003201209,0,1.473191454,0,0,"nonterminal peptide","serine threonine",0.0416537408003406,"kinase regulator activity"
"1388","GO:0019209",236,0,1.846902181,0,6.002292603,3.488596292,3.344347013,3.26768619,0,0,0,0,0,0,0,"nonterminal peptide","serine threonine",0.0416537408003406,"kinase activator activity"
"1389","GO:0019210",236,0,0,0,0,2.621902988,2.514560644,2.457492985,0,0,3.753776576,0,1.754162354,0,0,"nonterminal peptide","serine threonine",0.0416537408003406,"kinase inhibitor activity"
"1390","GO:0019216",383,2.421155671,4.9491224,6.938218672,4.069245709,3.30236447,1.733344831,0,2.89509998,2.661410186,0,0,1.744670592,1.851530331,0,"individual cells","lipid storage",1.09276710801735e-17,"regulation of lipid metabolic process"
"1391","GO:0019217",383,2.275070187,1.834091011,0,3.448819491,2.351411885,0,0,0,2.297824663,2.289921132,0,0,1.62130413,0,"individual cells","lipid storage",1.09276710801735e-17,"regulation of fatty acid metabolic process"
"1392","GO:0019218",383,1.305616598,0,0,0,1.354611277,0,0,0,0,0,0,0,0,0,"individual cells","lipid storage",1.09276710801735e-17,"regulation of steroid metabolic process"
"1393","GO:0019226",331,0,1.477194162,0,0,0,0,0,0,0,0,0,0,0,0,"molecular signal","stimulus convert",0.688015151173447,"transmission of nerve impulse"
"1394","GO:0019228",37,0,1.999576423,0,0,0,0,0,0,0,0,1.959138666,1.347045767,0,0,"action potential","membrane potential",0.992097427333319,"neuronal action potential"
"1395","GO:0019229",95,0,0,0,0,0,0,0,1.368756841,0,0,0,0,0,0,"mature structure","neuron projection",4.40207219240478e-05,"regulation of vasoconstriction"
"1396","GO:0019233",331,0,0,0,0,0,0,1.476173935,0,0,0,0,0,0,0,"molecular signal","stimulus convert",0.688015151173447,"sensory perception of pain"
"1397","GO:0019318",105,0,0,1.339348112,3.609125815,0,1.646301517,0,0,0,0,0,0,2.376965687,2.012217123,"glucose residues","alpha 1 \ glucose residues",5.45945239380402e-06,"hexose metabolic process"
"1398","GO:0019319",175,0,0,0,0,0,0,0,0,0,0,0,2.17414857,1.563409006,0,"carbon atoms","carbon atoms",0.47488178147725,"hexose biosynthetic process"
"1399","GO:0019320",90,0,0,0,4.534699447,0,0,0,0,0,0,0,0,2.977659482,2.390272878,"aromatic hydrocarbon","saturated carbon",0.995518601747409,"hexose catabolic process"
"1400","GO:0019336",90,0,0,0,0,0,0,0,0,0,1.347584891,0,0,0,0,"aromatic hydrocarbon","saturated carbon",0.995518601747409,"phenol-containing compound catabolic process"
"1401","GO:0019359",14,0,0,0,3.888089338,0,0,0,0,0,0,0,0,2.804279484,1.615634139,"sugar esterified","sugar esterified",1.88536638263195e-08,"nicotinamide nucleotide biosynthetic process"
"1402","GO:0019362",108,0,0,0,3.093478091,0,0,0,0,0,0,0,0,1.681456464,1.986980328,"guanyl nucleotides","compound consisting",0.00271915380141057,"pyridine nucleotide metabolic process"
"1403","GO:0019363",14,0,0,0,3.888089338,0,0,0,0,0,0,0,0,2.804279484,1.615634139,"sugar esterified","sugar esterified",1.88536638263195e-08,"pyridine nucleotide biosynthetic process"
"1404","GO:0019372",248,0,0,0,0,0,0,0,0,0,0,1.516896831,0,0,0,"individual cells","amino acids",4.74351690430176e-12,"lipoxygenase pathway"
"1405","GO:0019395",308,0,0,0,0,0,0,0,0,0,0,0,0,1.846641101,0,"include transport","enzymatic release \ requires oxygen",0.900472173608503,"fatty acid oxidation"
"1406","GO:0019432",175,0,0,0,0,0,0,0,0,0,0,0,1.701721523,0,0,"carbon atoms","carbon atoms",0.47488178147725,"triglyceride biosynthetic process"
"1407","GO:0019439",248,0,0,0,1.472033606,0,0,0,0,0,0,2.299620092,0,0,0,"individual cells","amino acids",4.74351690430176e-12,"aromatic compound catabolic process"
"1408","GO:0019531",82,0,0,0,0,0,0,0,0,0,0,0,1.488297076,0,0,"amino acids","amino acids",0.214939731238221,"oxalate transmembrane transporter activity"
"1409","GO:0019532",316,0,0,0,0,0,0,0,0,0,0,0,1.488297076,0,0,"directed movement","directed movement",0.130078219265579,"oxalate transport"
"1410","GO:0019646",229,0,0,0,0,0,0,0,0,6.020482269,0,0,0,0,0,"inorganic cations","inorganic cations",0.000288227642694267,"aerobic electron transport chain"
"1411","GO:0019674",332,0,0,0,1.56103282,0,0,0,0,0,0,0,0,2.804279484,0,"2 amino","2 amino",0.746983181762642,"NAD metabolic process"
"1412","GO:0019693",122,1.405236239,0,0,3.400059566,0,0,0,0,3.330497949,0,0,2.404483226,1.54023932,0,"2 deoxyribose","6 phosphate",0.168753057427603,"ribose phosphate metabolic process"
"1413","GO:0019722",154,0,0,0,2.749217273,1.839959414,0,1.686484959,0,2.100259007,0,0,0,0,0,"intracellular signal","intracellular signal",0.214939731238221,"calcium-mediated signaling"
"1414","GO:0019751",248,0,0,1.579614994,0,0,0,0,0,2.519398528,0,0,0,1.521956394,0,"individual cells","amino acids",4.74351690430176e-12,"polyol metabolic process"
"1415","GO:0019774",153,0,0,0,0,0,0,0,0,0,0,0,0,0,1.334556158,"core complex","proteasome core \ ribosome located",9.87574152289292e-07,"proteasome core complex, beta-subunit complex"
"1416","GO:0019787",33,0,0,0,0,0,0,0,0,0,0,0,1.662276542,0,0,"covalent linkages","kinase kinase",0.270224060608157,"ubiquitin-like protein transferase activity"
"1417","GO:0019827",123,0,0,0,0,0,0,0,0,0,0,0,1.753438192,0,0,"cell population","stem cell",0.00078663012396889,"stem cell population maintenance"
"1418","GO:0019829",182,0,0,0,0,0,0,0,0,0,0,0,2.833314662,2.437450562,0,"atp h2o","adp phosphate \ atp h2o",0.96984511684903,"ATPase-coupled cation transmembrane transporter activity"
"1419","GO:0019838",260,0,2.082972945,2.187850343,2.737919783,2.758561702,0,2.546645539,0,0,1.773207088,0,0,0,0,"lipoprotein particle","lipoprotein particle",2.03671952166621e-14,"growth factor binding"
"1420","GO:0019840",396,0,1.595824305,0,0,0,0,0,0,0,0,0,0,0,0,"compound consisting","oxidized form",0.0386254653325027,"isoprenoid binding"
"1421","GO:0019842",369,0,0,0,0,0,0,0,0,0,0,0,0,0,1.363468642,"responding e.g","atoms found \ bridging ligands \ cluster consists \ inorganic sulfur \ iron atoms \ original structure \ sulfur atoms",0.0236268943758917,"vitamin binding"
"1422","GO:0019843",249,0,0,0,0,0,0,0,0,0,0,2.220995575,0,0,0,"rna polymerase","rna polymerase",0.000130297265744393,"rRNA binding"
"1423","GO:0019852",332,0,0,0,0,0,1.409616198,0,0,0,0,0,1.488297076,0,0,"2 amino","2 amino",0.746983181762642,"L-ascorbic acid metabolic process"
"1424","GO:0019855",36,0,0,0,0,0,0,0,0,1.336968449,0,0,0,0,0,"voltage gated","channel catalyzes",3.80086083028417e-05,"calcium channel inhibitor activity"
"1425","GO:0019867",198,0,0,1.518879245,1.303424322,0,0,0,0,0,0,0,3.278499934,0,0,"membrane bounded","membrane bounded",0.824068812660314,"outer membrane"
"1426","GO:0019869",36,0,0,0,1.441249325,3.240169245,1.409616198,1.389780442,0,0,0,0,0,0,0,"voltage gated","channel catalyzes",3.80086083028417e-05,"chloride channel inhibitor activity"
"1427","GO:0019882",252,0,0,0,0,0,0,0,0,1.869174523,0,0,0,0,3.531923685,"peptide antigen","peptide antigen",0.355997802495514,"antigen processing and presentation"
"1428","GO:0019883",252,0,0,0,0,0,0,0,0,1.454801524,2.388567913,0,0,0,0,"peptide antigen","peptide antigen",0.355997802495514,"antigen processing and presentation of endogenous antigen"
"1429","GO:0019884",252,0,0,0,0,0,0,0,0,2.511993788,0,0,0,0,3.514198538,"peptide antigen","peptide antigen",0.355997802495514,"antigen processing and presentation of exogenous antigen"
"1430","GO:0019885",252,1.379331222,0,0,0,0,0,0,0,1.407856284,0,0,0,0,0,"peptide antigen","peptide antigen",0.355997802495514,"antigen processing and presentation of endogenous peptide antigen via MHC class I"
"1431","GO:0019886",252,0,0,0,0,0,0,0,0,1.592461916,0,0,0,0,4.126856206,"peptide antigen","peptide antigen",0.355997802495514,"antigen processing and presentation of exogenous peptide antigen via MHC class II"
"1432","GO:0019887",236,0,2.366177613,0,3.176175765,4.186468849,3.974728629,4.858770431,2.413329354,0,2.22381307,1.334530988,1.647570596,0,0,"nonterminal peptide","serine threonine",0.0416537408003406,"protein kinase regulator activity"
"1433","GO:0019894",260,0,2.866229655,0,0,0,0,0,0,0,0,0,2.1699877,0,0,"lipoprotein particle","lipoprotein particle",2.03671952166621e-14,"kinesin binding"
"1434","GO:0019897",156,1.554760328,0,0,0,1.625358548,1.52794076,0,2.621613998,2.395983656,0,0,1.884428798,0,0,"membrane consisting","hydrophobic region",0.0416537408003406,"extrinsic component of plasma membrane"
"1435","GO:0019898",156,2.191688812,0,2.963115989,0,3.084978531,3.696185343,0,1.590909141,1.485809134,0,0,2.249568059,0,0,"membrane consisting","hydrophobic region",0.0416537408003406,"extrinsic component of membrane"
"1436","GO:0019902",260,2.157901839,3.929283136,1.712064218,1.452526113,4.111413527,2.121406164,1.32197386,2.355937657,2.750055495,0,0,2.615670225,0,0,"lipoprotein particle","lipoprotein particle",2.03671952166621e-14,"phosphatase binding"
"1437","GO:0019903",260,2.561005892,3.689590349,1.353511317,0,1.760593513,1.661241617,0,2.028889593,2.344300266,0,0,2.141790838,0,0,"lipoprotein particle","lipoprotein particle",2.03671952166621e-14,"protein phosphatase binding"
"1438","GO:0019908",128,0,0,0,0,0,0,0,0,0,0,1.756860215,0,0,2.240182279,"cyclin dependent","dependent protein",0.705572174925318,"nuclear cyclin-dependent protein kinase holoenzyme complex"
"1439","GO:0019911",152,0,0,0,0,0,0,0,0,1.486691571,0,0,0,0,0,"skeletal muscle","activity loading \ conditions substrate \ consequent modifications \ contractile activity \ environmental factors \ functional phenotypes \ include contractile \ loading conditions \ muscle adapts \ stimuli include \ stimulus stimuli \ substrate supply",0.000973540747994756,"structural constituent of myelin sheath"
"1440","GO:0019932",154,0,1.408821511,0,1.470819391,0,0,1.308996307,0,0,0,0,0,0,0,"intracellular signal","intracellular signal",0.214939731238221,"second-messenger-mediated signaling"
"1441","GO:0019955",28,0,2.945818385,2.209490252,0,0,1.747772163,1.694615261,0,1.686191276,0,0,0,0,0,"factor receptor","histocompatibility complex \ major histocompatibility",0.316719638612156,"cytokine binding"
"1442","GO:0019985",40,0,0,0,0,0,0,0,0,0,0,1.447262785,0,0,1.353200798,"rna polymerase","initiation phase \ replication includes",0.0753529239218076,"translesion synthesis"
"1443","GO:0020027",105,0,0,0,0,0,1.369069922,0,0,0,0,0,0,1.549296292,1.334556158,"glucose residues","alpha 1 \ glucose residues",5.45945239380402e-06,"hemoglobin metabolic process"
"1444","GO:0020037",369,0,0,0,0,0,0,0,0,0,0,0,0,2.126527323,0,"responding e.g","atoms found \ bridging ligands \ cluster consists \ inorganic sulfur \ iron atoms \ original structure \ sulfur atoms",0.0236268943758917,"heme binding"
"1445","GO:0021510",55,2.173699054,0,0,2.233866668,0,0,0,0,0,0,0,1.523272474,0,0,"mature structure","mature structure",1.85967399850417e-24,"spinal cord development"
"1446","GO:0021514",47,1.308431265,0,0,0,1.335142632,0,0,0,0,0,0,0,0,0,"differentiation includes","neuroepithelial cells",0.195736048151904,"ventral spinal cord interneuron differentiation"
"1447","GO:0021515",397,1.810875629,0,0,0,0,0,0,0,1.864625711,0,0,0,0,0,"cell acquires","specialized features",1.36257152643363e-05,"cell differentiation in spinal cord"
"1448","GO:0021516",170,2.615752746,0,0,0,0,0,0,0,1.774576793,0,0,0,0,0,"specific outcome","mature structure",0.576154265748932,"dorsal spinal cord development"
"1449","GO:0021517",170,0,0,0,0,1.971331042,0,1.860734988,0,0,0,0,0,0,0,"specific outcome","mature structure",0.576154265748932,"ventral spinal cord development"
"1450","GO:0021527",47,3.021573207,0,0,1.363638634,1.369130275,0,0,0,2.352896227,0,0,0,0,0,"differentiation includes","neuroepithelial cells",0.195736048151904,"spinal cord association neuron differentiation"
"1451","GO:0021532",120,0,0,0,0,0,0,0,1.932279376,0,0,0,0,0,0,"regionalization process","anterior posterior \ regionalization process",0.980739672359405,"neural tube patterning"
"1452","GO:0021536",190,1.498471897,0,0,0,1.548770886,0,0,0,0,0,0,0,0,0,"mature structure","specific outcome",2.8722632157198e-12,"diencephalon development"
"1453","GO:0021537",170,0,8.019863399,0,1.942989332,0,3.443370634,0,2.006481173,1.342967053,0,0,2.297799546,0,0,"specific outcome","mature structure",0.576154265748932,"telencephalon development"
"1454","GO:0021543",86,0,6.51942183,0,0,0,2.422819213,0,0,0,0,0,1.316131053,0,0,"specific outcome","mature structure",0.467253713907409,"pallium development"
"1455","GO:0021545",170,0,0,0,1.922713435,0,0,0,0,0,0,0,0,0,0,"specific outcome","mature structure",0.576154265748932,"cranial nerve development"
"1456","GO:0021549",190,0,2.709519374,0,0,0,0,0,1.826048203,0,0,0,0,0,0,"mature structure","specific outcome",2.8722632157198e-12,"cerebellum development"
"1457","GO:0021554",170,0,0,0,0,0,0,0,0,0,1.384557981,0,0,0,0,"specific outcome","mature structure",0.576154265748932,"optic nerve development"
"1458","GO:0021561",55,0,0,0,1.441249325,1.446761264,0,1.389780442,0,0,0,0,0,0,0,"mature structure","mature structure",1.85967399850417e-24,"facial nerve development"
"1459","GO:0021575",298,0,2.772497764,0,0,0,0,0,1.654222724,0,0,0,0,0,0,"anatomical structures","anatomical structures",0.00400660949407811,"hindbrain morphogenesis"
"1460","GO:0021587",135,0,2.866229655,0,0,0,0,0,1.714802382,0,0,0,0,0,0,"anatomical structures","anatomical structures",0.000815804906595212,"cerebellum morphogenesis"
"1461","GO:0021591",170,0,0,0,0,0,0,0,0,0,0,1.959138666,0,0,0,"specific outcome","mature structure",0.576154265748932,"ventricular system development"
"1462","GO:0021610",135,0,0,0,1.441249325,1.446761264,0,1.389780442,0,0,0,0,0,0,0,"anatomical structures","anatomical structures",0.000815804906595212,"facial nerve morphogenesis"
"1463","GO:0021675",55,0,0,0,1.57260133,2.691872259,0,0,0,0,1.54231073,0,1.92834418,0,0,"mature structure","mature structure",1.85967399850417e-24,"nerve development"
"1464","GO:0021681",170,0,2.701496332,0,0,0,0,0,0,0,0,0,0,0,0,"specific outcome","mature structure",0.576154265748932,"cerebellar granular layer development"
"1465","GO:0021695",170,0,1.595824305,0,0,0,0,0,0,0,0,0,0,0,0,"specific outcome","mature structure",0.576154265748932,"cerebellar cortex development"
"1466","GO:0021696",135,0,1.857314736,0,0,0,0,0,0,0,0,0,0,0,0,"anatomical structures","anatomical structures",0.000815804906595212,"cerebellar cortex morphogenesis"
"1467","GO:0021700",81,0,0,0,0,1.331524893,0,0,0,1.538910636,0,0,0,0,0,"morphogenetic shape \ process independent","morphogenetic shape \ process independent",0.923256090954541,"developmental maturation"
"1468","GO:0021756",186,0,0,0,0,0,0,0,0,0,0,1.467439367,0,0,0,"mature structure","mature structure",0.598402832863998,"striatum development"
"1469","GO:0021761",55,0,5.815209773,0,0,0,0,0,0,0,0,0,2.583224992,0,0,"mature structure","mature structure",1.85967399850417e-24,"limbic system development"
"1470","GO:0021762",186,0,0,1.670750112,0,0,0,0,0,1.4454638,0,0,1.437623284,0,0,"mature structure","mature structure",0.598402832863998,"substantia nigra development"
"1471","GO:0021766",170,0,3.095477504,0,0,0,1.45752269,0,0,0,0,0,2.116729149,0,0,"specific outcome","mature structure",0.576154265748932,"hippocampus development"
"1472","GO:0021772",190,0,3.246626652,0,2.293344661,0,0,0,1.960700163,0,0,0,0,0,0,"mature structure","specific outcome",2.8722632157198e-12,"olfactory bulb development"
"1473","GO:0021782",111,0,4.572886325,0,0,2.190219676,2.086122944,0,0,5.714053744,0,0,0,0,0,"cardiac fibroblast","functional differentiated \ initial commitment",0.728982994068128,"glial cell development"
"1474","GO:0021783",94,0,0,0,0,1.303731969,0,0,0,0,0,0,0,0,0,"specific outcome","mature structure",0.820977125334854,"preganglionic parasympathetic fiber development"
"1475","GO:0021795",47,0,5.432616185,0,0,0,1.918737899,1.880257684,1.654222724,2.143344015,0,0,0,0,0,"differentiation includes","neuroepithelial cells",0.195736048151904,"cerebral cortex cell migration"
"1476","GO:0021799",47,0,3.246626652,0,0,0,0,0,0,0,0,0,0,0,0,"differentiation includes","neuroepithelial cells",0.195736048151904,"cerebral cortex radially oriented cell migration"
"1477","GO:0021801",47,0,3.609435189,0,0,0,0,0,0,1.60126271,0,0,0,0,0,"differentiation includes","neuroepithelial cells",0.195736048151904,"cerebral cortex radial glia guided migration"
"1478","GO:0021819",47,0,0,0,0,0,1.369069922,0,0,0,0,0,0,0,0,"differentiation includes","neuroepithelial cells",0.195736048151904,"layer formation in cerebral cortex"
"1479","GO:0021826",290,0,0,0,0,0,0,0,0,0,1.425134703,0,0,0,0,"glial mediated","axons projections \ cell contact \ developmentally regulated \ directional movement \ extra dendrites \ extracellular substrates \ migrate tangentially \ migrating interneurons \ neuronal precursors \ neuronal projections \ precursors migrate \ primarily guided \ projections set \ regulated remodeling \ require cell \ tangentially migrating \ telencephalon primarily",0.999661146578825,"substrate-independent telencephalic tangential migration"
"1480","GO:0021843",290,0,0,0,0,0,0,0,0,0,1.425134703,0,0,0,0,"glial mediated","axons projections \ cell contact \ developmentally regulated \ directional movement \ extra dendrites \ extracellular substrates \ migrate tangentially \ migrating interneurons \ neuronal precursors \ neuronal projections \ precursors migrate \ primarily guided \ projections set \ regulated remodeling \ require cell \ tangentially migrating \ telencephalon primarily",0.999661146578825,"substrate-independent telencephalic tangential interneuron migration"
"1481","GO:0021846",47,0,2.064592231,0,0,0,0,0,0,0,0,0,0,0,0,"differentiation includes","neuroepithelial cells",0.195736048151904,"cell proliferation in forebrain"
"1482","GO:0021859",47,0,0,0,1.441249325,1.446761264,0,0,0,0,0,0,0,0,0,"differentiation includes","neuroepithelial cells",0.195736048151904,"pyramidal neuron differentiation"
"1483","GO:0021872",47,0,4.556293466,0,1.646097358,1.656557385,0,0,0,1.440432697,0,0,0,0,0,"differentiation includes","neuroepithelial cells",0.195736048151904,"forebrain generation of neurons"
"1484","GO:0021879",397,0,5.008978446,0,1.818999021,1.82961822,0,0,0,0,0,0,0,0,0,"cell acquires","specialized features",1.36257152643363e-05,"forebrain neuron differentiation"
"1485","GO:0021884",47,0,4.521802729,0,2.209484117,2.220357695,0,0,0,0,0,0,0,0,0,"differentiation includes","neuroepithelial cells",0.195736048151904,"forebrain neuron development"
"1486","GO:0021885",281,0,6.055664077,0,0,0,1.653164398,1.61553401,1.395412079,1.575613647,0,0,0,0,0,"cell division","daughter cells",0.073495258182834,"forebrain cell migration"
"1487","GO:0021889",47,1.308431265,0,0,1.329661122,0,0,0,0,0,0,0,0,0,0,"differentiation includes","neuroepithelial cells",0.195736048151904,"olfactory bulb interneuron differentiation"
"1488","GO:0021892",397,0,0,0,0,0,0,0,0,0,1.425134703,0,0,0,0,"cell acquires","specialized features",1.36257152643363e-05,"cerebral cortex GABAergic interneuron differentiation"
"1489","GO:0021895",397,0,3.736493061,0,0,0,0,0,0,0,0,0,0,0,0,"cell acquires","specialized features",1.36257152643363e-05,"cerebral cortex neuron differentiation"
"1490","GO:0021936",385,0,0,0,0,0,0,1.349274745,0,0,0,0,0,0,0,"mesenchymal cell","mesenchymal transition",0.282427463245761,"regulation of cerebellar granule cell precursor proliferation"
"1491","GO:0021953",397,1.522462883,6.211859922,0,2.408613444,1.59269903,0,0,0,1.880343585,0,0,0,0,0,"cell acquires","specialized features",1.36257152643363e-05,"central nervous system neuron differentiation"
"1492","GO:0021954",111,0,3.954330664,0,2.433237234,1.426065159,0,0,0,0,0,0,0,0,0,"cardiac fibroblast","functional differentiated \ initial commitment",0.728982994068128,"central nervous system neuron development"
"1493","GO:0021978",170,0,0,0,0,1.446761264,0,0,0,0,0,0,0,0,0,"specific outcome","mature structure",0.576154265748932,"telencephalon regionalization"
"1494","GO:0021984",20,0,0,0,0,1.369130275,0,0,0,0,0,0,0,0,0,"epithelial cell","epithelial cell",0.0632470110050077,"adenohypophysis development"
"1495","GO:0021987",55,0,6.703592252,0,0,0,3.016394818,0,1.646376547,1.378748628,0,0,0,0,0,"mature structure","mature structure",1.85967399850417e-24,"cerebral cortex development"
"1496","GO:0021988",170,0,3.160215647,0,2.236481421,0,0,0,1.904857452,0,0,0,0,0,0,"specific outcome","mature structure",0.576154265748932,"olfactory lobe development"
"1497","GO:0022010",307,0,0,0,0,0,0,0,0,2.624177868,0,0,0,0,0,"specific target","repulsive cues",0.426405420528743,"central nervous system myelination"
"1498","GO:0022011",307,0,3.440561812,0,0,0,0,0,0,1.454801524,0,0,2.077575762,0,0,"specific target","repulsive cues",0.426405420528743,"myelination in peripheral nervous system"
"1499","GO:0022029",281,0,6.194659452,0,0,0,1.696399295,1.658610268,1.437385612,1.66476075,0,0,0,0,0,"cell division","daughter cells",0.073495258182834,"telencephalon cell migration"
"1500","GO:0022030",47,0,3.609435189,0,0,0,0,0,0,1.60126271,0,0,0,0,0,"differentiation includes","neuroepithelial cells",0.195736048151904,"telencephalon glial cell migration"
"1501","GO:0022037",190,0,2.595815859,0,0,0,0,0,1.743392484,0,0,0,0,0,0,"mature structure","specific outcome",2.8722632157198e-12,"metencephalon development"
"1502","GO:0022401",49,0,2.395466476,0,0,0,0,0,0,0,0,0,0,0,0,"signal contributing","signal transduction",0.302779373285286,"negative adaptation of signaling pathway"
